user_id,job_id,match_score,recommended,user_skill_count,job_req_count,skill_overlap_count,match_score_band
73004,136,0.913726967597767,1,4,5,2,Low
73005,242,0.518402185404038,0,5,4,2,Low
73006,325,0.326314203119469,0,4,5,2,Low
73007,465,0.0226798568433789,0,2,5,1,Low
73008,312,0.784779124262872,0,4,3,0,Low
73009,48,0.308329005783132,0,5,2,1,Low
73010,433,0.878344150918345,1,5,4,1,Low
73011,305,0.320460939884367,0,2,3,0,Low
73012,320,0.76954983988611,0,2,4,0,Low
73013,446,0.326441173851349,0,5,5,2,Low
73014,87,0.68399144681522,0,2,4,0,Low
73015,173,0.495299897407423,0,5,5,2,Low
73016,205,0.784260597952772,0,4,5,2,Low
73017,360,0.643741373027517,0,3,5,1,Low
73018,417,0.130361483821561,0,3,5,2,Low
73019,43,0.942153605919758,1,3,2,0,Low
73020,307,0.360880711727756,0,2,4,0,Low
73021,370,0.816303502856079,1,3,3,0,Low
73022,22,0.476130793067635,0,2,5,1,Low
73023,388,0.960642922892752,1,4,2,1,Low
73024,268,0.0333673935348604,0,4,4,3,Low
73025,454,0.22833009391903,0,4,4,2,Low
73026,112,0.73134979936403,0,5,4,1,Low
73027,26,0.0533730547092491,0,3,3,1,Low
73028,5,0.400962491461853,0,3,4,1,Low
73029,73,0.615116371366605,0,3,2,1,Low
73030,183,0.69633988490894,0,5,2,1,Low
73031,138,0.745482164572554,0,5,5,3,Low
73032,108,0.842984923796796,1,2,5,1,Low
73033,465,0.761705027437553,0,3,3,1,Low
73034,53,0.526222794707354,0,5,3,2,Low
73035,464,0.203868054199734,0,4,4,2,Low
73036,405,0.246928940876652,0,5,2,1,Low
73037,242,0.981749884617298,1,2,5,0,Low
73038,492,0.956634181433529,1,3,4,1,Low
73039,243,0.923948901735031,1,2,3,0,Low
73040,393,0.557855644726246,0,3,4,1,Low
73041,117,0.379449873656653,0,4,2,0,Low
73042,291,0.0629492859166543,0,5,4,2,Low
73043,492,0.213568404670751,0,4,2,1,Low
73044,366,0.188278304993387,0,5,5,2,Low
73045,150,0.92018485651666,1,3,4,2,Low
73046,57,0.566958198105656,0,3,5,3,Low
73047,378,0.416024976363325,0,4,3,1,Low
73048,359,0.95910981322625,1,5,4,2,Low
73049,133,0.217159343930547,0,5,4,2,Low
73050,264,0.788938405793123,0,3,3,1,Low
73051,65,0.764832500485954,0,5,5,3,Low
73052,452,0.565979537843816,0,3,4,1,Low
73053,381,0.838994754812447,1,2,2,0,Low
73054,493,0.0784343162084555,0,2,3,0,Low
73055,115,0.764906162049371,0,3,2,0,Low
73056,369,0.184897255706656,0,2,3,1,Low
73057,248,0.855569939293751,1,4,3,2,Low
73058,279,0.359034748621792,0,2,3,0,Low
73059,443,0.90756782449659,1,2,2,1,Low
73060,316,0.387616355035554,0,2,5,1,Low
73061,155,0.600153279751429,0,4,4,3,Low
73062,389,0.903262970367254,1,3,5,1,Low
73063,300,0.714777619290351,0,5,4,2,Low
73064,338,0.218637843119125,0,5,2,1,Low
73065,452,0.0662781178205172,0,2,5,1,Low
73066,412,0.94795324519667,1,2,3,1,Low
73067,469,0.385702041211847,0,5,3,1,Low
73068,465,0.745659003076035,0,4,4,0,Low
73069,258,0.28114935548981,0,5,2,1,Low
73070,386,0.912985904578849,1,2,4,2,Low
73071,144,0.0880783972029711,0,4,3,1,Low
73072,59,0.936668489777969,1,5,3,2,Low
73073,16,0.0655913398475279,0,5,2,2,Low
73074,431,0.523948065497977,0,2,5,1,Low
73075,262,0.947090547892547,1,4,4,3,Low
73076,286,0.777939251655192,0,5,3,2,Low
73077,400,0.420746072884647,0,2,4,1,Low
73078,373,0.0605186667628045,0,4,4,0,Low
73079,222,0.686597432437515,0,3,3,1,Low
73080,187,0.70743414061976,0,5,3,3,Low
73081,123,0.448793514758346,0,3,3,1,Low
73082,498,0.487949718544481,0,2,4,0,Low
73083,144,0.196427207946916,0,2,5,1,Low
73084,457,0.251638927021797,0,5,5,2,Low
73085,207,0.0533206692227656,0,2,2,0,Low
73086,145,0.473531509666517,0,4,3,2,Low
73087,443,0.447303493795331,0,5,4,2,Low
73088,380,0.0416688765917722,0,3,3,0,Low
73089,291,0.115324500432077,0,3,4,2,Low
73090,498,0.065979186525673,0,5,2,1,Low
73091,339,0.640928719625557,0,5,4,1,Low
73092,172,0.161174479800555,0,4,3,1,Low
73093,270,0.567435968817595,0,5,5,2,Low
73094,407,0.107245295336246,0,2,5,1,Low
73095,76,0.46110449960262,0,5,3,2,Low
73096,265,0.743287309104793,0,4,2,0,Low
73097,465,0.0124377873389563,0,2,3,1,Low
73098,450,0.590545257313596,0,5,2,1,Low
73099,399,0.724099721088848,0,2,4,0,Low
73100,173,0.623182651705117,0,3,3,1,Low
73101,232,0.00700992939146594,0,3,2,2,Low
73102,23,0.48641173535752,0,3,5,1,Low
73103,167,0.485957567732681,0,2,5,1,Low
73104,190,0.462167425253884,0,5,4,2,Low
73105,464,0.597918716260154,0,2,2,0,Low
73106,294,0.0409016089548381,0,5,2,2,Low
73107,373,0.18554138679985,0,3,4,1,Low
73108,220,0.0596093588453708,0,4,2,0,Low
73109,145,0.679857655250538,0,4,5,2,Low
73110,321,0.434602733400045,0,5,3,1,Low
73111,274,0.00647984502863941,0,2,3,1,Low
73112,460,0.783836389779966,0,3,4,2,Low
73113,428,0.185460549834326,0,2,2,1,Low
73114,407,0.936415973550884,1,3,4,2,Low
73115,27,0.0615461855025905,0,4,3,2,Low
73116,486,0.101268907584311,0,4,5,3,Low
73117,271,0.41610334940307,0,4,3,1,Low
73118,111,0.518774934580339,0,3,3,1,Low
73119,3,0.748904864165799,0,3,2,1,Low
73120,325,0.54175938130151,0,3,3,2,Low
73121,300,0.597073377298581,0,3,3,0,Low
73122,374,0.608304696680327,0,3,5,2,Low
73123,302,0.841084675873169,1,2,5,1,Low
73124,454,0.796843365548599,0,4,4,1,Low
73125,299,0.459283507378878,0,5,3,2,Low
73126,19,0.252867263050269,0,4,4,2,Low
73127,441,0.617953365308463,0,2,2,0,Low
73128,57,0.229908308595888,0,5,2,2,Low
73129,399,0.0179892349412095,0,5,3,2,Low
73130,415,0.531459582027319,0,4,2,1,Low
73131,32,0.0825751778120795,0,5,5,3,Low
73132,315,0.481087955316517,0,4,4,1,Low
73133,63,0.895939503815761,1,2,3,1,Low
73134,280,0.505609552188578,0,4,3,1,Low
73135,465,0.663270678048496,0,3,5,1,Low
73136,62,0.0680779900950541,0,3,3,2,Low
73137,444,0.590157526358333,0,5,3,0,Low
73138,12,0.419911566566334,0,4,4,1,Low
73139,209,0.489194385704631,0,2,3,0,Low
73140,452,0.878436589086393,1,3,3,1,Low
73141,143,0.752896930365673,0,3,4,1,Low
73142,350,0.41060243102952,0,4,5,2,Low
73143,10,0.992995012190324,1,2,5,1,Low
73144,483,0.987983436513117,1,4,5,4,Low
73145,108,0.203079094541277,0,2,3,0,Low
73146,238,0.161790785094798,0,5,4,2,Low
73147,363,0.390242832621441,0,4,3,0,Low
73148,338,0.0146949134123189,0,2,3,1,Low
73149,8,0.452607979632523,0,2,2,2,Low
73150,212,0.230617381219152,0,2,2,0,Low
73151,277,0.195693449344484,0,3,2,1,Low
73152,57,0.257803022490368,0,4,4,1,Low
73153,384,0.368877973573521,0,2,2,1,Low
73154,112,0.788086093862608,0,4,5,2,Low
73155,81,0.922041723599956,1,3,2,0,Low
73156,96,0.38565893666811,0,2,3,0,Low
73157,304,0.433190559516638,0,2,4,1,Low
73158,158,0.604918027733801,0,4,2,0,Low
73159,277,0.367066408395411,0,5,3,2,Low
73160,437,0.110572718487189,0,5,5,3,Low
73161,214,0.557068602441436,0,5,4,2,Low
73162,160,0.0673705259293916,0,4,3,1,Low
73163,147,0.639980570202902,0,5,3,2,Low
73164,172,0.864229054738958,1,2,4,1,Low
73165,466,0.792667256844206,0,2,5,1,Low
73166,369,0.39899547359099,0,2,5,1,Low
73167,304,0.968104625607758,1,3,3,1,Low
73168,416,0.0520885694282494,0,4,3,0,Low
73169,167,0.442161071803489,0,2,2,1,Low
73170,202,0.186171662007456,0,5,3,2,Low
73171,494,0.897125773945779,1,4,2,0,Low
73172,459,0.427995439568572,0,3,2,0,Low
73173,287,0.0670270928175891,0,5,2,1,Low
73174,244,0.757518966196354,0,2,5,1,Low
73175,261,0.87219684515562,1,2,5,0,Low
73176,35,0.477309220468577,0,4,3,2,Low
73177,307,0.908597163833242,1,3,5,2,Low
73178,254,0.0472441020868819,0,5,4,2,Low
73179,243,0.0258472500743586,0,5,4,2,Low
73180,267,0.135746105499107,0,5,5,1,Low
73181,455,0.097485226530098,0,3,4,1,Low
73182,153,0.957785076932876,1,2,4,0,Low
73183,201,0.811948337568963,1,5,2,1,Low
73184,263,0.152282281017156,0,2,3,0,Low
73185,330,0.248066717301721,0,4,3,1,Low
73186,446,0.944186007422285,1,3,4,1,Low
73187,328,0.950093472921691,1,2,2,0,Low
73188,196,0.294478968623773,0,4,5,2,Low
73189,38,0.495801539075175,0,2,5,0,Low
73190,488,0.0384048498596435,0,4,3,1,Low
73191,128,0.160826122586223,0,2,3,1,Low
73192,38,0.888479490651498,1,3,5,1,Low
73193,367,0.492915536807921,0,3,2,0,Low
73194,140,0.650261955587213,0,3,4,0,Low
73195,307,0.513332171028301,0,2,4,1,Low
73196,265,0.562546885418841,0,5,2,1,Low
73197,404,0.208905814635218,0,3,5,2,Low
73198,21,0.18554827220428,0,2,3,0,Low
73199,15,0.879456636107234,1,4,4,2,Low
73200,325,0.660692141137284,0,2,5,0,Low
73201,329,0.374176936963984,0,3,4,1,Low
73202,312,0.0471441639011624,0,4,2,2,Low
73203,302,0.419615990481129,0,3,3,2,Low
73204,33,0.724401153068117,0,2,2,0,Low
73205,233,0.448385057593685,0,2,5,0,Low
73206,241,0.222529417555456,0,4,2,1,Low
73207,100,0.0666988960876298,0,4,5,2,Low
73208,141,0.965226917363523,1,2,3,0,Low
73209,18,0.505910121770935,0,4,2,0,Low
73210,2,0.220906670824743,0,4,3,2,Low
73211,343,0.260823597628328,0,3,2,0,Low
73212,404,0.780626725956492,0,5,2,1,Low
73213,95,0.116752809440656,0,3,4,1,Low
73214,276,0.525844822008839,0,2,2,1,Low
73215,30,0.581124516537236,0,4,3,1,Low
73216,489,0.39852685057302,0,5,3,0,Low
73217,358,0.457818876136825,0,3,2,0,Low
73218,40,0.509083487365459,0,3,3,1,Low
73219,356,0.982513238604817,1,3,3,1,Low
73220,363,0.0724593615245448,0,4,5,2,Low
73221,263,0.705198584524748,0,3,4,2,Low
73222,84,0.284132062825343,0,4,5,1,Low
73223,304,0.629628704929616,0,4,2,1,Low
73224,149,0.454574583688629,0,2,2,0,Low
73225,375,0.0964872252441565,0,5,2,0,Low
73226,429,0.973243739366846,1,2,2,1,Low
73227,466,0.803641229488394,1,2,4,0,Low
73228,232,0.527515298574762,0,3,2,1,Low
73229,43,0.415763135912208,0,3,5,1,Low
73230,151,0.836027248688863,1,5,4,2,Low
73231,164,0.275814203117341,0,2,3,1,Low
73232,405,0.466676398226655,0,4,3,0,Low
73233,453,0.781232387326039,0,5,4,3,Low
73234,22,0.564215217031206,0,5,2,1,Low
73235,462,0.922668436732353,1,4,5,2,Low
73236,359,0.321185820227297,0,4,4,3,Low
73237,397,0.661685024200139,0,5,2,1,Low
73238,154,0.224013720555909,0,2,5,1,Low
73239,61,0.155481512495056,0,2,2,1,Low
73240,168,0.920815474155117,1,5,4,2,Low
73241,125,0.803625832121379,1,5,2,1,Low
73242,323,0.248032735573996,0,2,3,0,Low
73243,149,0.146848772494019,0,3,3,2,Low
73244,494,0.34579380107457,0,5,5,1,Low
73245,80,0.185005372089206,0,5,2,1,Low
73246,153,0.562108705123179,0,3,3,2,Low
73247,163,0.879714260875272,1,2,2,1,Low
73248,273,0.309068060225012,0,4,3,1,Low
73249,217,0.847052242336061,1,4,5,2,Low
73250,293,0.830077249499668,1,4,3,1,Low
73251,389,0.386859602556353,0,2,2,0,Low
73252,355,0.539998568335399,0,2,3,0,Low
73253,202,0.522213984398296,0,2,5,0,Low
73254,493,0.812174864321601,1,5,4,2,Low
73255,246,0.134865151302491,0,3,4,1,Low
73256,415,0.776991244944114,0,3,5,1,Low
73257,182,0.159196647743291,0,4,5,3,Low
73258,231,0.83356324916035,1,3,3,0,Low
73259,491,0.751271033543647,0,5,5,4,Low
73260,36,0.164387050351727,0,3,3,1,Low
73261,356,0.772759869614911,0,2,3,0,Low
73262,284,0.798428081672124,0,4,2,0,Low
73263,350,0.32282867268223,0,4,4,1,Low
73264,348,0.383051399444965,0,3,2,0,Low
73265,117,0.264633345543087,0,2,3,0,Low
73266,257,0.204364381185928,0,2,5,1,Low
73267,328,0.629277583493379,0,5,3,1,Low
73268,146,0.974849608894603,1,3,3,1,Low
73269,81,0.154225912987613,0,2,2,0,Low
73270,26,0.0251465123639155,0,3,5,2,Low
73271,496,0.968613530785449,1,5,4,2,Low
73272,219,0.652187739807833,0,4,5,1,Low
73273,326,0.774808983738252,0,2,2,1,Low
73274,231,0.423915396178533,0,4,4,2,Low
73275,215,0.109307713574588,0,2,4,1,Low
73276,337,0.33865835368683,0,3,2,0,Low
73277,16,0.792070847072846,0,3,4,1,Low
73278,42,0.0155053320293026,0,2,5,0,Low
73279,421,0.989395968566562,1,4,4,2,Low
73280,156,0.783531151713378,0,5,5,3,Low
73281,408,0.553179165763283,0,3,2,1,Low
73282,26,0.532981045726814,0,4,3,2,Low
73283,345,0.806368064785341,1,5,4,1,Low
73284,313,0.840469812319842,1,3,3,1,Low
73285,437,0.397502044574133,0,4,3,2,Low
73286,168,0.28002367205158,0,4,3,1,Low
73287,54,0.192025363099638,0,3,5,2,Low
73288,226,0.107746017628949,0,2,4,2,Low
73289,484,0.29787124945926,0,2,2,1,Low
73290,33,0.784206259355737,0,3,5,1,Low
73291,478,0.53583123933384,0,2,4,1,Low
73292,405,0.637046650756036,0,2,2,0,Low
73293,279,0.909793275084016,1,4,2,1,Low
73294,443,0.688538351872863,0,3,2,1,Low
73295,142,0.705128953799969,0,5,5,3,Low
73296,438,0.0869740755389683,0,5,2,1,Low
73297,85,0.206117373307949,0,5,2,1,Low
73298,155,0.356554179948285,0,3,3,1,Low
73299,480,0.594552385348795,0,3,3,1,Low
73300,99,0.153750710194674,0,2,4,1,Low
73301,336,0.562757412669198,0,5,4,3,Low
73302,385,0.429437892467876,0,4,3,1,Low
73303,472,0.945086207624679,1,3,4,1,Low
73304,198,0.0946040166105903,0,5,5,3,Low
73305,466,0.0395660399779059,0,2,3,1,Low
73306,391,0.711506308650456,0,3,3,1,Low
73307,97,0.290509857134373,0,4,5,2,Low
73308,333,0.764749594831995,0,3,4,0,Low
73309,198,0.231886880136486,0,3,5,1,Low
73310,149,0.83341617434416,1,4,5,1,Low
73311,190,0.65589771460683,0,2,4,1,Low
73312,210,0.0962020971016493,0,3,5,2,Low
73313,290,0.527677349268178,0,5,3,0,Low
73314,90,0.938773829935819,1,3,2,1,Low
73315,52,0.602771260399404,0,5,3,0,Low
73316,320,0.27512102800328,0,5,3,1,Low
73317,416,0.916160780938039,1,3,3,1,Low
73318,351,0.530916795475067,0,3,2,2,Low
73319,261,0.931813710700154,1,3,2,2,Low
73320,417,0.369174753044305,0,3,2,0,Low
73321,67,0.963013106375662,1,2,2,0,Low
73322,231,0.0703692068365193,0,5,5,3,Low
73323,408,0.353948029612372,0,5,2,2,Low
73324,385,0.990722805853222,1,2,4,2,Low
73325,234,0.715917871553394,0,3,2,1,Low
73326,490,0.267930836546671,0,5,2,2,Low
73327,338,0.0717638979182943,0,3,4,1,Low
73328,432,0.391324794322334,0,5,3,2,Low
73329,235,0.739076275830841,0,4,5,3,Low
73330,495,0.191500615735754,0,4,3,1,Low
73331,152,0.211171302381669,0,5,4,1,Low
73332,486,0.438934504077809,0,3,4,2,Low
73333,276,0.0595486247855042,0,5,3,2,Low
73334,395,0.479945568945606,0,4,2,1,Low
73335,192,0.664730970347505,0,4,3,2,Low
73336,64,0.991216333377617,1,3,3,1,Low
73337,231,0.239694717822822,0,5,5,2,Low
73338,415,0.955949054821929,1,4,4,2,Low
73339,136,0.097363243476203,0,4,5,2,Low
73340,223,0.61634020659518,0,5,3,1,Low
73341,457,0.115902914106688,0,4,2,1,Low
73342,2,0.409280002324034,0,4,5,2,Low
73343,78,0.336757550292327,0,3,4,1,Low
73344,68,0.359565969264326,0,3,3,1,Low
73345,6,0.385193637068816,0,5,3,0,Low
73346,151,0.560696900593589,0,2,4,0,Low
73347,60,0.114072558524342,0,4,3,2,Low
73348,225,0.886544960117145,1,3,2,1,Low
73349,443,0.938348763722588,1,5,5,3,Low
73350,134,0.178268879576766,0,5,2,1,Low
73351,29,0.273654496281865,0,2,3,0,Low
73352,121,0.517457437232682,0,2,4,1,Low
73353,437,0.134736093665301,0,4,4,2,Low
73354,236,0.762263053198014,0,2,3,0,Low
73355,435,0.876629870345306,1,3,3,1,Low
73356,312,0.513448017262982,0,3,2,1,Low
73357,479,0.692231162132693,0,4,3,1,Low
73358,339,0.128534398011711,0,4,2,1,Low
73359,375,0.905461772884043,1,2,2,0,Low
73360,305,0.670336912415195,0,3,5,0,Low
73361,246,0.163347507624278,0,2,3,0,Low
73362,439,0.153216834301011,0,5,4,3,Low
73363,180,0.184797125178794,0,4,2,0,Low
73364,487,0.35825438094294,0,3,2,1,Low
73365,207,0.116717382612069,0,5,4,2,Low
73366,376,0.507403244439541,0,4,3,2,Low
73367,112,0.0974394708641772,0,3,5,1,Low
73368,194,0.862486978333879,1,5,4,2,Low
73369,337,0.408689825379926,0,4,5,0,Low
73370,139,0.643037023413764,0,4,5,2,Low
73371,90,0.723005678785607,0,3,2,1,Low
73372,355,0.170604012203519,0,5,4,3,Low
73373,352,0.190898238640385,0,3,2,1,Low
73374,187,0.785954102625757,0,4,4,2,Low
73375,264,0.729805315860866,0,2,5,1,Low
73376,291,0.184265529702024,0,2,4,1,Low
73377,453,0.264068607556637,0,3,4,2,Low
73378,130,0.736681988348409,0,3,4,2,Low
73379,403,0.758080879840703,0,2,5,1,Low
73380,266,0.982057876042083,1,5,5,3,Low
73381,141,0.335832459075349,0,4,2,1,Low
73382,131,0.776948022006652,0,3,3,1,Low
73383,32,0.453326369226701,0,2,4,0,Low
73384,398,0.24725839288179,0,5,2,0,Low
73385,89,0.740289268471796,0,5,5,2,Low
73386,166,0.434138923961764,0,5,5,2,Low
73387,57,0.666138547739607,0,3,3,2,Low
73388,97,0.0756508799326024,0,2,4,1,Low
73389,213,0.401252774732264,0,2,4,1,Low
73390,189,0.876938048115185,1,2,4,1,Low
73391,456,0.660662424088325,0,4,3,2,Low
73392,469,0.265796898105225,0,2,5,2,Low
73393,443,0.39816038079926,0,2,3,0,Low
73394,275,0.532816926370497,0,2,4,2,Low
73395,42,0.112457865271849,0,2,3,2,Low
73396,412,0.940528453982396,1,3,4,2,Low
73397,30,0.945735835415158,1,5,2,2,Low
73398,456,0.32755522344379,0,4,3,2,Low
73399,391,0.650215853164935,0,5,2,1,Low
73400,153,0.458276869006607,0,5,2,1,Low
73401,278,0.907811836202883,1,2,4,1,Low
73402,343,0.215555903157853,0,2,5,1,Low
73403,201,0.611751778873367,0,4,3,1,Low
73404,291,0.712412807285627,0,4,5,3,Low
73405,387,0.398428236294227,0,4,3,1,Low
73406,193,0.046353023482345,0,3,5,1,Low
73407,66,0.856572288587623,1,4,3,1,Low
73408,190,0.914763792345828,1,4,2,1,Low
73409,133,0.368868234426772,0,5,2,2,Low
73410,295,0.350603703389951,0,3,3,1,Low
73411,400,0.784353949467858,0,3,2,1,Low
73412,395,0.484498081084964,0,4,2,1,Low
73413,243,0.0540904293586924,0,2,4,0,Low
73414,385,0.502366472310151,0,4,3,1,Low
73415,302,0.00859886672541299,0,3,5,1,Low
73416,469,0.361218723668022,0,4,2,1,Low
73417,484,0.880186449067292,1,5,4,2,Low
73418,269,0.268529824911427,0,5,4,1,Low
73419,420,0.0312264204779212,0,2,2,0,Low
73420,257,0.569305620351258,0,2,4,1,Low
73421,392,0.750931433100359,0,2,5,2,Low
73422,11,0.573420782195404,0,4,5,2,Low
73423,31,0.60506763145663,0,3,4,1,Low
73424,482,0.331616185325286,0,5,3,1,Low
73425,186,0.863820684701027,1,3,2,1,Low
73426,163,0.67800116263365,0,2,4,1,Low
73427,296,0.0513593727863256,0,4,5,3,Low
73428,113,0.467704827980636,0,2,2,0,Low
73429,233,0.832246090744694,1,5,4,1,Low
73430,150,0.695119232023151,0,3,3,2,Low
73431,292,0.208088741463444,0,4,3,2,Low
73432,228,0.66918074788508,0,2,4,1,Low
73433,45,0.44969233352664,0,5,4,2,Low
73434,197,0.0074957661648617,0,4,3,1,Low
73435,81,0.380427756851206,0,4,2,2,Low
73436,460,0.799871301874756,0,2,5,1,Low
73437,319,0.703756032340997,0,3,5,2,Low
73438,232,0.666786023031616,0,4,5,2,Low
73439,193,0.58987513504147,0,5,4,1,Low
73440,266,0.864195760600177,1,4,3,0,Low
73441,218,0.37561402766251,0,5,5,3,Low
73442,427,0.0342910569608218,0,5,3,1,Low
73443,202,0.453167689920743,0,2,4,1,Low
73444,76,0.973200460703219,1,4,4,2,Low
73445,20,0.247626907849271,0,4,5,1,Low
73446,452,0.116379368324534,0,4,3,2,Low
73447,444,0.168277213577531,0,5,2,0,Low
73448,139,0.904743391677273,1,4,4,1,Low
73449,64,0.00449103402886408,0,5,3,0,Low
73450,462,0.0703864841139374,0,3,4,0,Low
73451,316,0.195793237792565,0,5,4,2,Low
73452,177,0.339530532624935,0,5,2,2,Low
73453,496,0.479523761407478,0,5,2,1,Low
73454,20,0.187501286884923,0,4,5,1,Low
73455,244,0.844763890751668,1,3,2,0,Low
73456,121,0.0799420084246602,0,4,5,1,Low
73457,238,0.00627438224471444,0,2,5,1,Low
73458,176,0.65171199017765,0,3,2,2,Low
73459,432,0.35513339028725,0,4,2,0,Low
73460,297,0.107648851889953,0,3,3,1,Low
73461,365,0.0735178219605254,0,3,3,0,Low
73462,338,0.036320953858785,0,5,4,1,Low
73463,478,0.804372024736554,1,5,4,1,Low
73464,323,0.504383045717657,0,3,2,1,Low
73465,183,0.23497942765877,0,4,4,2,Low
73466,128,0.767365925062473,0,5,4,2,Low
73467,220,0.473149976959473,0,3,5,2,Low
73468,204,0.968764876907686,1,5,2,1,Low
73469,70,0.830412495620271,1,2,5,1,Low
73470,432,0.299136838165589,0,3,5,0,Low
73471,289,0.637125580393955,0,4,2,0,Low
73472,448,0.441901000315962,0,3,3,1,Low
73473,202,0.60766379172415,0,5,3,1,Low
73474,73,0.613973923104832,0,5,5,2,Low
73475,116,0.0220688087716669,0,4,2,1,Low
73476,47,0.701475746071032,0,2,2,1,Low
73477,326,0.0301944391067789,0,4,5,2,Low
73478,331,0.760382877255472,0,3,5,1,Low
73479,155,0.873370991249807,1,5,3,0,Low
73480,203,0.908648776997637,1,5,5,2,Low
73481,324,0.628306289442283,0,2,2,0,Low
73482,394,0.478159434487276,0,4,4,3,Low
73483,42,0.731224492606703,0,3,3,1,Low
73484,484,0.501352818880606,0,4,4,2,Low
73485,113,0.5500190546038,0,3,5,1,Low
73486,239,0.678229448179406,0,2,4,1,Low
73487,38,0.76576043119871,0,5,4,2,Low
73488,459,0.599359372224446,0,4,5,1,Low
73489,37,0.278923822344845,0,4,2,1,Low
73490,123,0.124398352153842,0,3,4,0,Low
73491,49,0.0150171640203811,0,5,3,1,Low
73492,400,0.879729038100277,1,2,5,1,Low
73493,187,0.118432666760289,0,2,3,2,Low
73494,308,0.835627870258023,1,3,5,3,Low
73495,147,0.354356703744282,0,3,3,1,Low
73496,28,0.691292951277586,0,4,3,2,Low
73497,219,0.742837231503664,0,4,2,2,Low
73498,83,0.772366840343287,0,4,5,4,Low
73499,184,0.524551087352117,0,5,5,3,Low
73500,463,0.0662479637716392,0,5,2,1,Low
73501,269,0.709317965062802,0,2,5,1,Low
73502,115,0.0947024241746984,0,4,5,1,Low
73503,339,0.108201115971879,0,5,4,3,Low
73504,75,0.65834095399113,0,4,3,1,Low
73505,157,0.445160565635139,0,4,5,3,Low
73506,55,0.386585261898667,0,4,5,1,Low
73507,85,0.611493709704694,0,3,3,1,Low
73508,228,0.783876935418356,0,3,4,1,Low
73509,372,0.366469505298686,0,4,4,1,Low
73510,184,0.212523491874581,0,3,3,1,Low
73511,119,0.279545903499399,0,3,3,0,Low
73512,283,0.882408298656568,1,5,2,1,Low
73513,16,0.788740302096933,0,4,4,1,Low
73514,253,0.672258670143542,0,3,5,2,Low
73515,245,0.209875820082498,0,2,2,0,Low
73516,379,0.974714983277019,1,4,4,2,Low
73517,451,0.946876770638172,1,3,4,2,Low
73518,88,0.293378672622048,0,4,5,2,Low
73519,208,0.762454960692545,0,4,4,0,Low
73520,57,0.540927657093352,0,4,2,1,Low
73521,22,0.850924736438225,1,4,5,2,Low
73522,295,0.0713134116961179,0,2,5,1,Low
73523,437,0.936526721987931,1,4,3,1,Low
73524,150,0.455187302274542,0,4,3,1,Low
73525,46,0.492570725936926,0,2,5,0,Low
73526,367,0.35795187854155,0,5,4,1,Low
73527,279,0.215941428933159,0,5,5,3,Low
73528,204,0.174576244671849,0,4,2,1,Low
73529,238,0.165179422402423,0,4,3,1,Low
73530,453,0.462967399708429,0,3,3,1,Low
73531,288,0.69485539517193,0,3,4,2,Low
73532,378,0.0764974459487749,0,5,4,3,Low
73533,106,0.311283365473434,0,2,5,2,Low
73534,420,0.598635392046706,0,2,3,2,Low
73535,16,0.703442634143877,0,4,3,2,Low
73536,190,0.442594189846192,0,2,5,0,Low
73537,363,0.675198041430407,0,3,5,1,Low
73538,218,0.971361784164484,1,3,5,2,Low
73539,77,0.842925994046394,1,3,3,1,Low
73540,145,0.204550370813393,0,5,5,2,Low
73541,323,0.061306306021423,0,5,5,2,Low
73542,8,0.408827681032161,0,3,4,2,Low
73543,413,0.914578899101114,1,3,4,1,Low
73544,79,0.949204741833039,1,4,5,2,Low
73545,346,0.399301830659762,0,4,2,1,Low
73546,83,0.840373306145341,1,4,3,2,Low
73547,345,0.189671455712913,0,4,4,2,Low
73548,381,0.12303370017202,0,3,5,1,Low
73549,212,0.325291829847198,0,4,4,1,Low
73550,482,0.491350392726567,0,5,3,2,Low
73551,123,0.671133807790756,0,4,4,0,Low
73552,361,0.94281716078258,1,4,3,1,Low
73553,217,0.206921087714794,0,2,2,0,Low
73554,5,0.138113847139124,0,3,5,1,Low
73555,64,0.663255533596923,0,5,3,1,Low
73556,373,0.199955311335041,0,4,5,3,Low
73557,125,0.096690668311103,0,4,5,1,Low
73558,64,0.30983246582569,0,4,4,2,Low
73559,18,0.479720113081877,0,2,5,2,Low
73560,200,0.892788905110123,1,3,5,1,Low
73561,264,0.525779172894345,0,3,3,2,Low
73562,468,0.266364814989642,0,4,3,2,Low
73563,104,0.257531918316343,0,4,4,1,Low
73564,40,0.61777241908621,0,4,3,2,Low
73565,435,0.626873828533406,0,3,5,1,Low
73566,6,0.244792242543678,0,4,3,0,Low
73567,35,0.46783938889934,0,3,3,1,Low
73568,395,0.765519419144852,0,3,4,2,Low
73569,255,0.125169196079602,0,5,4,1,Low
73570,360,0.54080365021502,0,4,2,1,Low
73571,493,0.262735983759108,0,3,4,0,Low
73572,1,0.541635313724274,0,2,3,0,Low
73573,301,0.203788510264384,0,5,3,2,Low
73574,326,0.213797915312591,0,2,3,1,Low
73575,13,0.370911131634424,0,2,5,2,Low
73576,170,0.819595416329252,1,4,4,1,Low
73577,348,0.282920332346692,0,3,2,2,Low
73578,416,0.227931108444279,0,4,3,2,Low
73579,452,0.131213981166391,0,3,2,2,Low
73580,239,0.604409350217955,0,2,4,0,Low
73581,119,0.786640466866561,0,2,4,1,Low
73582,154,0.323102710535025,0,3,3,0,Low
